,id,name,address,city,state,area,postal_code,country,phone,lat,lng,price,reserve_url,mobile_reserve_url,image_url,Unnamed: 0,overall_rating,recommended_to_a_friend,food,service,ambiance,noise_level,dining_style,cuisines,price_range,hours_of_operation
393,84532,Bottega,1331 second ave,New York,NY,New York / Tri-State Area,10021,US,2122885282,40.767598,-73.959278,2,http://www.opentable.com/single.aspx?rid=84532,http://mobile.opentable.com/opentable/?restId=84532,https://www.opentable.com/img/restimages/84532.jpg,244,4.4,95,4.3,4.2,4.2,Moderate,Casual Elegant,Italian,$30 and under,Lunch: Monday - Friday: 12:00pm - 3:30pm  Dinner: Daily: 4:00pm - 1!:00pm  Brunch: Saturday - Sunday: 11:30am - 3:30pm
394,104242,Dallas BBQ - Upper East Side,1265 3rd Ave,New York,NY,New York / Tri-State Area,10021,US,2127729393,40.770108,-73.960095,2,http://www.opentable.com/single.aspx?rid=104242,http://mobile.opentable.com/opentable/?restId=104242,https://www.opentable.com/img/restimages/104242.jpg,245,4,100,4.2,4.3,3.8,Moderate,Casual Dining,Barbecue Comfort Food Burgers,$30 and under,Sunday though Thursday 11:30 to MidnightFriday and Saturday 11:30 to 1:00 AMWe serve straight through lunch and dinner. 
395,29134,Petaluma,1356 1st Avenue,New York,NY,New York / Tri-State Area,10021,US,212-772-8800x,40.768233,-73.955276,2,http://www.opentable.com/single.aspx?rid=29134,http://mobile.opentable.com/opentable/?restId=29134,https://www.opentable.com/img/restimages/29134.jpg,246,4.2,79,4,4,4,Moderate,Casual Elegant,Italian Contemporary Italian Home cooking,$30 and under,LUNCH:MON - FRI11:30AM - 4:30PMDINNER:MON - THUR5:00PM - 10:00PMFRI - SAT5:00PM - 11:00PMSUN5:00PM - 9:00PMBRUNCH:SAT & SUN10:00AM - 4:00PM
397,144265,Paname French Restaurant,1068 2nd Avenue,New York,NY,New York / Tri-State Area,10022,US,2122073737,40.758669,-73.965406,2,http://www.opentable.com/single.aspx?rid=144265,http://mobile.opentable.com/opentable/?restId=144265,https://www.opentable.com/img/restimages/144265.jpg,247,4.4,92,4.4,4.6,4.2,Quiet,Casual Elegant,French French American Fusion / Eclectic,$30 and under,Brunch: Saturday - Sunday: 12:00am - 3:00pmLunch: Monday - Sunday: 12:00pm - 3:00pm  Dinner: Monday - Saturday: 5:00pm - 10:00pm 3pm Sunday: 5:00pm - 10:00pm dinner reservations are a must for your open table menu
399,1049,Dawat,210 E. 58th St.,New York,NY,New York / Tri-State Area,10022,US,2123557555x,40.760637,-73.966832,3,http://www.opentable.com/single.aspx?rid=1049,http://mobile.opentable.com/opentable/?restId=1049,https://www.opentable.com/img/restimages/1049.jpg,248,4.3,90,4.2,4.3,4.1,Quiet,Casual Elegant,Indian,$31 to $50,Lunch: Monday –Thursday: 11:30am - 2:45pm Friday – Saturday: 11:30am - 2:45pm; Dinner: Monday – Thursday: 5:30pm - 10:45pm Friday - Saturday: 5:30pm - 11:15pm Sunday: 5:30pm – 10:45pm
401,106720,Fresco by Scotto,34 East 52nd st,New York,NY,New York / Tri-State Area,10022,US,2129353434,40.758876,-73.974377,3,http://www.opentable.com/single.aspx?rid=106720,http://mobile.opentable.com/opentable/?restId=106720,https://www.opentable.com/img/restimages/106720.jpg,249,4.6,93,4.6,4.6,4.4,Moderate,Casual Elegant,Italian,$31 to $50,Lunch: Monday - Friday: 11:30am - 5:30pm; Dinner: Monday - Friday: 5:30pm - 11:00pm Saturday: 5:00pm - 11:00pm
402,6585,Montebello Ristorante Italiano,120 E. 56th St.,New York,NY,New York / Tri-State Area,10022,US,2127531447x,40.760491,-73.970195,3,http://www.opentable.com/single.aspx?rid=6585,http://mobile.opentable.com/opentable/?restId=6585,https://www.opentable.com/img/restimages/6585.jpg,250,4.5,88,4.5,4.6,4.2,Quiet,Fine Dining,Italian,$31 to $50,Lunch: Monday - Saturday 11:30am-3:00pm; Dinner: Monday - Saturday 3:00pm-10:30pm
403,18622,Amali,115 East 60th Street,New York,NY,New York / Tri-State Area,10022,US,2123398363x,40.763271,-73.968637,3,http://www.opentable.com/single.aspx?rid=18622,http://mobile.opentable.com/opentable/?restId=18622,https://www.opentable.com/img/restimages/18622.jpg,251,4.2,81,4.2,4.2,4,Moderate,Casual Elegant,Mediterranean Greek Italian,$31 to $50,Lunch - Monday - Friday (12 pm - 3 pm)Brunch - Saturday & Sunday (11:30 pm - 3 pm)Dinner - Monday - Saturday (5:30 - 10:30 pm) Sunday (5:30 - 10:00 pm)
404,105058,Anassa Taverna,200 East 60th Street,New York,NY,New York / Tri-State Area,10022,US,212-371-5200x,40.762037,-73.966063,3,http://www.opentable.com/single.aspx?rid=105058,http://mobile.opentable.com/opentable/?restId=105058,https://www.opentable.com/img/restimages/105058.jpg,252,4.5,96,4.5,4.3,4.2,Moderate,Casual Dining,Greek Mediterranean Seafood,$31 to $50,Lunch Monday- Friday: 11:30 AM to 3:45 PM  BrunchSaturday- Sunday: 11:30 AM to 3:45 PMDinner Tuesday - Thursday: 4:00 PM to 11:00 PMFriday & Saturday: 4:00 PM to 11:30 PMSunday & Monday : 4:00 PM to 10:30 PM 
405,96670,Socarrat Midtown East,953 Second Avenue,New York,NY,New York / Tri-State Area,10022,US,2127590101,40.755252,-73.968451,3,http://www.opentable.com/single.aspx?rid=96670,http://mobile.opentable.com/opentable/?restId=96670,https://www.opentable.com/img/restimages/96670.jpg,253,4.4,95,4.4,4.2,4.1,Moderate,Casual Dining,Spanish,$31 to $50,Lunch: Daily: 11:30am - 3:45pm  Dinner: Sunday - Thursday:4:00pm - 11:00pm Friday - Saturday: 4:00pm - 11:30pm  Brunch: Saturday - Sunday: 11:30am - 3:45pm
406,2662,Cellini,65 East 54th St,New York,NY,New York / Tri-State Area,10022,US,2127511555x,40.7602,-73.9774,3,http://www.opentable.com/single.aspx?rid=2662,http://mobile.opentable.com/opentable/?restId=2662,https://www.opentable.com/img/restimages/2662.jpg,254,4.4,95,4.4,4.2,4.1,Moderate,Fine Dining,Italian,$31 to $50,Lunch: Monday - Friday: 11:30am - 3:00pm; Dinner: Monday - Sunday: 5:00pm - 10:30pm 
408,4630,Amma,246 E. 51st Street,New York,NY,New York / Tri-State Area,10022,US,2126448330,40.756,-73.969,3,http://www.opentable.com/single.aspx?rid=4630,http://mobile.opentable.com/opentable/?restId=4630,https://www.opentable.com/img/restimages/4630.jpg,255,4.6,96,4.6,4.6,4,Quiet,Fine Dining,Indian Asian,$31 to $50,Lunch: Monday - Sunday 12:00pm-3:00pm; Dinner: Monday - Sunday 5:00pm-10:30pm
410,104029,Serafina Fabulous Grill,33 East 61st Street,New York,NY,New York / Tri-State Area,10022,US,2127029898x,40.764725,-73.969903,2,http://www.opentable.com/single.aspx?rid=104029,http://mobile.opentable.com/opentable/?restId=104029,https://www.opentable.com/img/restimages/104029.jpg,256,4.3,83,4.2,3.9,3.9,Moderate,Casual Dining,Italian,$30 and under,Daily Hours: Monday - Thursday:11:30am - 12:00am Friday - Saturday: 11:00am - 1:00am  Sunday 11:00am - 12:00 am
411,38155,Al Bustan,319 East 53rd Street,New York,NY,New York / Tri-State Area,10022,US,2127595933,40.756566,-73.966111,3,http://www.opentable.com/single.aspx?rid=38155,http://mobile.opentable.com/opentable/?restId=38155,https://www.opentable.com/img/restimages/38155.jpg,257,4,75,4.3,4,4.1,Quiet,Fine Dining,Lebanese Middle Eastern Mediterranean,$31 to $50,Lunch: Sunday - Friday: 12:00pm - 3:00pm; Dinner: Sunday - Thursday: 5:00pm - 10:00pm Friday - Saturday: 5:00pm - 11:00pm 
412,45151,Restaurant Nippon,155 East 52nd Street,New York,NY,New York / Tri-State Area,10022,US,2126885941,40.757537,-73.970333,3,http://www.opentable.com/single.aspx?rid=45151,http://mobile.opentable.com/opentable/?restId=45151,https://www.opentable.com/img/restimages/45151.jpg,258,4.3,84,4,3.9,3.6,Moderate,Casual Dining,Japanese Sushi,$31 to $50,Lunch: Monday - Friday: 12:00pm - 2:30pm; Dinner: Monday - Thursday: 5:30pm - 10:00pm Friday - Saturday: 5:30pm - 10:30pm
415,31924,Armani Ristorante 5th Avenue,717 5th Avenue,New York,NY,New York / Tri-State Area,10022,US,(212) 207-1902x,40.762142,-73.974562,3,http://www.opentable.com/single.aspx?rid=31924,http://mobile.opentable.com/opentable/?restId=31924,https://www.opentable.com/img/restimages/31924.jpg,259,4.5,83,4.3,4.5,4.5,Quiet,Casual Elegant,Italian,$31 to $50,LUNCH Monday - Saturday: 11:45AM - 5:30PMDINNERMonday  - Saturday: 5:30PM - 10:00PMBRUNCHSunday: 11:45PM - 3:00PM 
417,94237,Bistro Le Steak,1309 Third Ave.,New York,NY,New York / Tri-State Area,10022,US,2125173800x,40.771465,-73.958989,2,http://www.opentable.com/single.aspx?rid=94237,http://mobile.opentable.com/opentable/?restId=94237,https://www.opentable.com/img/restimages/94237.jpg,260,4.3,93,4.3,4.5,4.2,Moderate,Casual Dining,Steakhouse French Seafood,$30 and under,Lunch: Mon - Fri 11:30 am - 4:00 pmBrunch: Saturday - Sunday: 11:30 am - 4:00 pmDinner: Sunday - Thursday: 4:00pm - 11:00pmDinner: Friday - Saturday: 4:00 pm - 12:00 am
420,32710,La Mangeoire,1008 Second Avenue,New York,NY,New York / Tri-State Area,10022,US,2127597086,40.75697,-73.966991,3,http://www.opentable.com/single.aspx?rid=32710,http://mobile.opentable.com/opentable/?restId=32710,https://www.opentable.com/img/restimages/32710.jpg,261,4.2,82,4.1,4.2,4.1,Quiet,Casual Elegant,Contemporary French French Bistro,$31 to $50,Monday - Thursday: 12:00pm - 10:00pm; Friday: 12:00 pm to 10:30pm;Saturday: 11:00am to 10:30pm;Sunday: 11:00am - 10:00pm
422,14788,Bar Boulud,1900 Broadway,New York,NY,New York / Tri-State Area,10023,US,2125950303x,40.771373,-73.982034,2,http://www.opentable.com/single.aspx?rid=14788,http://mobile.opentable.com/opentable/?restId=14788,https://www.opentable.com/img/restimages/14788.jpg,262,4.3,88,4.3,4.2,4.1,Moderate,Casual Dining,French Provencal,$30 and under,Dinner: Monday-Thursday: 5:00PM - 11:00PM           Friday-Saturday 5:00PM - 12:00AM           Sunday: 5:00PM - 10:00PMLunch: Monday-Friday: 11:30AM - 2:30PMLate lunch offered at the bar and terrace from 2:30PM - 5:00PMBrunch: Saturday and Sunday: 11:00AM - 3:30PMPlease note that we do not take requests or reservations for our outdoor terrace.
423,3297,Nougatine at Jean Georges,1 Central Park West,New York,NY,New York / Tri-State Area,10023,US,2122993900x,40.7684,-73.9816,3,http://www.opentable.com/single.aspx?rid=3297,http://mobile.opentable.com/opentable/?restId=3297,https://www.opentable.com/img/restimages/3297.jpg,263,4.4,86,4.4,4.4,4.4,Moderate,Casual Elegant,French,$31 to $50,BREAKFAST: Monday - Friday 7am - 11am Saturday and Sunday 8am - 11am SUNDAY BRUNCH: 11:45pm - 3pmLUNCH: Monday - Saturday 11:45pm - 3pmDINNER: Monday - Thursday 5:30pm - 11pm FridaySaturday & Sunday 5:00pm - 11pm
424,57439,Luce Restaurant & Enoteca,2014 Broadway,New York,NY,New York / Tri-State Area,10023,US,2127241400,40.775908,-73.982022,3,http://www.opentable.com/single.aspx?rid=57439,http://mobile.opentable.com/opentable/?restId=57439,https://www.opentable.com/img/restimages/57439.jpg,264,3.9,82,3.9,3.8,3.9,Moderate,Casual Elegant,Italian,$31 to $50,Lunch: Monday - Friday: 12:00pm - 4:00pm; Dinner: Sunday - Thursday: 4:00pm - 11:00pm Friday - Saturday: 4:00pm - 11:30pm; Brunch: Saturday - Sunday: 11:00am - 4:00pm
426,50815,Lincoln Ristorante,142 West 65th St.,New York,NY,New York / Tri-State Area,10023,US,212-3596500x,40.773616,-73.98356,3,http://www.opentable.com/single.aspx?rid=50815,http://mobile.opentable.com/opentable/?restId=50815,https://www.opentable.com/img/restimages/50815.jpg,265,4.6,94,4.5,4.5,4.7,Quiet,Fine Dining,Italian,$31 to $50,BrunchSaturday: 11:30am  - 2:00pmSunday: 11:30am – 2:30pmLunchWednesday - Friday: 12 - 2pm DinnerSunday: 5:00 - 9:30pmMonday - Wednesday: 5:00pm - 10:30pmThrusday - Saturday: 5:00 – 11:00pm  
427,18784,Ed's Chowder House,44 West 63rd Street,New York,NY,New York / Tri-State Area,10023,US,2129561288x2,40.771248,-73.981832,3,http://www.opentable.com/single.aspx?rid=18784,http://mobile.opentable.com/opentable/?restId=18784,https://www.opentable.com/img/restimages/18784.jpg,266,4.1,86,4.1,4,4,Moderate,Casual Elegant,Seafood,$31 to $50,DINNER: Sunday - Wednesday 5pm - 10pm Thursday - Saturday 5pm - 11pm; BREAKFAST: 7am - 11am daily; CHOWDER BAR: 4pm to 11pm daily; HAPPY HOUR: Sunday - Thursday 4pm - 6pm & 9pm - close
428,98185,The Smith - Lincoln Center,1900 Broadway,New York,NY,New York / Tri-State Area,10023,US,2124965700,40.771514,-73.981912,2,http://www.opentable.com/single.aspx?rid=98185,http://mobile.opentable.com/opentable/?restId=98185,https://www.opentable.com/img/restimages/98185.jpg,267,4.5,87,4.3,4.3,3.9,Moderate,Casual Dining,American,$30 and under,M-Th: 7:30 a.m. – midnightFri: 7:30 a.m. – 1 a.m.Sat: 9:00 a.m. – 1 a.m.Sun: 9:00 a.m. – midnight
429,34012,Cafe Fiorello,1900 Broadway,New York,NY,New York / Tri-State Area,10023,US,2125955330,40.771373,-73.982011,3,http://www.opentable.com/single.aspx?rid=34012,http://mobile.opentable.com/opentable/?restId=34012,https://www.opentable.com/img/restimages/34012.jpg,268,4.3,92,4.2,4.2,4.1,Moderate,Casual Elegant,Italian Vegetarian / Vegan,$31 to $50,Breakfast: Monday - Friday: 7:30 am - 11:15 am Lunch: Monday - Friday: 11:30 am - 4:00 pm; Dinner: Monday - Friday: 4:00 pm - 12:30 am Saturday 3:00 pm - 12:30 Sunday: 3:00 pm - 11:00 pm; Brunch: Saturday - Sunday: 9:00 am - 3:00 pm 
430,76567,Sushi Yasaka,251 W. 72nd Street,New York,NY,New York / Tri-State Area,10023,US,2124968460,40.779668,-73.983392,2,http://www.opentable.com/single.aspx?rid=76567,http://mobile.opentable.com/opentable/?restId=76567,https://www.opentable.com/img/restimages/76567.jpg,269,4.7,97,4.7,4.3,4,Moderate,Casual Dining,Sushi Japanese,$30 and under,Monday - Saturday: Lunch 12pm - 2:30pmDinner 5:15pm-9:30pmSunday 5:15pm-9:15pm
431,54394,La Boite en Bois,75 West 68th Street,New York,NY,New York / Tri-State Area,10023,US,2128742705x,40.774924,-73.980227,3,http://www.opentable.com/single.aspx?rid=54394,http://mobile.opentable.com/opentable/?restId=54394,https://www.opentable.com/img/restimages/54394.jpg,270,4.4,95,4.5,4.4,4.2,Moderate,Casual Elegant,French,$31 to $50,Lunch: Monday - Friday: 11:30am - 3:30pm; Dinner: Sunday - Thursday: 3:30pm - 10:30pm Friday - Saturday Dinner: 3:30pm - 11:00pm; Saturday and Sunday Brunch: 11:30am - 3:30pm
432,94759,Cafe Tallulah,242 Columbus Avenue,New York,NY,New York / Tri-State Area,10023,US,2122091055,40.776887,-73.979179,2,http://www.opentable.com/single.aspx?rid=94759,http://mobile.opentable.com/opentable/?restId=94759,https://www.opentable.com/img/restimages/94759.jpg,271,4.1,80,4,3.9,4,Moderate,Casual Elegant,French American Mediterranean,$30 and under,Lunch:Monday - Friday - Open at 11am DailyDinner:Sunday - Wednesday - 5pm to 10pmThursday - Saturday - 5pm - MidnightBrunch:Saturday - 11am - 4pmSunday - 10am - 4pmBAR -Sunday - Wednesday - Midnight Thursday - Saturday - 2am* we feature a late night bar food menu until close every night
433,50524,Atlantic Grill Near Lincoln Center,49 West 64th St.,New York,NY,New York / Tri-State Area,10023,US,2127874663x,40.772065,-73.981511,3,http://www.opentable.com/single.aspx?rid=50524,http://mobile.opentable.com/opentable/?restId=50524,https://www.opentable.com/img/restimages/50524.jpg,272,4.3,91,4.3,4.2,4.2,Moderate,Casual Elegant,Seafood Sushi,$31 to $50,Sunday: 11:00am - 10:00pmMonday: 11:30am - 10:00pmTuesday - Thursday: 11:30am - 11:00pmFriday: 11:30am - 12:00amSaturday: 11:00am - 12:00am
435,65881,Santa Fe,73 West 71st Street,New York,NY,New York / Tri-State Area,10023,US,2127240822,40.776704,-73.978909,2,http://www.opentable.com/single.aspx?rid=65881,http://mobile.opentable.com/opentable/?restId=65881,https://www.opentable.com/img/restimages/65881.jpg,273,4.3,94,4.2,4.1,3.9,Moderate,Casual Dining,Mexican / Southwestern Contemporary Mexican,$30 and under,Lunch: Monday - Friday: 11:30am - 4:00pm Saturday - Sunday: 11:00am - 4:00pm; Dinner: Sunday - Thursday: 4:00pm - 11:00pm Friday - Saturday: 4:00pm - 12:00am; Brunch: Saturday - Sunday: 11:00am - 4:00pm
436,108490,Bistro Cassis Manhattan,225 Columbus Avenue,New York,NY,New York / Tri-State Area,10023,US,2125793966x,40.776228,-73.979375,2,http://www.opentable.com/single.aspx?rid=108490,http://mobile.opentable.com/opentable/?restId=108490,https://www.opentable.com/img/restimages/108490.jpg,274,4.2,93,4.3,4.2,4.1,Moderate,Casual Dining,French,$30 and under,Lunch: Monday - Saturday: 12:00 pm - 3:00 pm Sunday: 11:00am - 3:00pm; Dinner: Sunday - Thursday: 5:00 pm - 10:00 pm Friday - Saturday: 5:00 pm - 11:00 pm
438,398,Sapphire,1845 Broadway,New York,NY,New York / Tri-State Area,10023,US,2122454444,40.76935,-73.98248,2,http://www.opentable.com/single.aspx?rid=398,http://mobile.opentable.com/opentable/?restId=398,https://www.opentable.com/img/restimages/398.jpg,275,4.3,93,4.3,4.2,4.2,Quiet,Fine Dining,Indian,$30 and under,Lunch: Monday - Saturday: 12:00pm - 3:00pm; Dinner: Monday - Saturday: 5:00pm - 10:30pm;Sunday: 5:00pm - 10:00pm
440,75583,Sugar Bar,254 West 72nd Street,New York,NY,New York / Tri-State Area,10023,US,2125790222,40.779247,-73.983942,2,http://www.opentable.com/single.aspx?rid=75583,http://mobile.opentable.com/opentable/?restId=75583,https://www.opentable.com/img/restimages/75583.jpg,276,4.4,100,4.3,4.2,4.2,Moderate,Casual Dining,Caribbean American Soul food,$30 and under,Dinner: Tuesday - Wednesday: 5:00pm - 11:00pm Thursday - Saturday: 5:00pm - 1:00am
441,103105,Joanne Trattoria,70 West 68th Street,New York,NY,New York / Tri-State Area,10023,US,2127210068x,40.774671,-73.980231,2,http://www.opentable.com/single.aspx?rid=103105,http://mobile.opentable.com/opentable/?restId=103105,https://www.opentable.com/img/restimages/103105.jpg,277,4.4,87,4.4,4.3,4.5,Moderate,Casual Dining,Italian Home cooking Dessert,$31 to $50,Dinner: Sun-Thu 4:30pm-10pm | Fri & Sat 4:30pm-11pmBrunch: Wed-Sun 11:30am-3pmDelivery: All open times until 30 mins before closing.
442,59518,Cafe Ronda,249 Columbus Avenue,New York,NY,New York / Tri-State Area,10023,US,2125799929x,40.777011,-73.978901,2,http://www.opentable.com/single.aspx?rid=59518,http://mobile.opentable.com/opentable/?restId=59518,https://www.opentable.com/img/restimages/59518.jpg,278,4.4,95,4.4,4.3,4.2,Moderate,Casual Dining,Spanish Latin / Spanish Mediterranean,$30 and under,Monday-Thursday 12:00 pm to 11:00pm Friday 11:00am to 12:00amSaturday 9am to 12am Sunday 9:00am to 10:00pm
443,44623,Seven's Mediterranean Turkish Grill,158 West 72nd St.,New York,NY,New York / Tri-State Area,10023,US,2127244700,40.778015,-73.98099,2,http://www.opentable.com/single.aspx?rid=44623,http://mobile.opentable.com/opentable/?restId=44623,https://www.opentable.com/img/restimages/44623.jpg,279,4.1,94,4,4,3.6,Quiet,Casual Dining,Turkish,$30 and under,Lunch: Monday - Sunday: 10:30am - 4:00pm; Dinner: Monday - Sunday: 4:00pm - 10:30pm
444,61933,AG Kitchen,269 Columbus Ave,New York,NY,New York / Tri-State Area,10023,US,2128739400,40.777749,-73.978372,2,http://www.opentable.com/single.aspx?rid=61933,http://mobile.opentable.com/opentable/?restId=61933,https://www.opentable.com/img/restimages/61933.jpg,280,4.2,84,4.1,4.1,3.8,Moderate,Casual Elegant,American Latin / Spanish Burgers,$30 and under,"Lunch: Mon-Fri 11:00am-5:00pm
Brunch: Sat & Sun 10:00am-5:00pm
Dinner: Sunday - Thursday: 5:00pm - 11:00pm Friday - Saturday: 5:00pm - 12:00am; "
445,4578,Asiate,80 Columbus Circle at 60th Street,New York,NY,New York / Tri-State Area,10023,US,2128058881x,40.768144,-73.982315,4,http://www.opentable.com/single.aspx?rid=4578,http://mobile.opentable.com/opentable/?restId=4578,https://www.opentable.com/img/restimages/4578.jpg,281,4.4,85,4.3,4.3,4.6,Quiet,Casual Elegant,Contemporary American,$50 and over,BREAKFAST: 7:00am - 10:30am WEEKEND BRUNCH: Saturday & Sunday 11:45am - 2:00pmLUNCH: Monday - Friday 12:00pm - 2:00pm DINNER: Monday - Saturday 6:00pm - 10:00pm Sunday 6:00pm - 9:00pm.    
446,84841,Candle Cafe West,2427 Broadway,New York,NY,New York / Tri-State Area,10024,US,2127698900x,40.790522,-73.974965,3,http://www.opentable.com/single.aspx?rid=84841,http://mobile.opentable.com/opentable/?restId=84841,https://www.opentable.com/img/restimages/84841.jpg,282,4.5,94,4.6,4.4,4.3,Moderate,Casual Elegant,Organic Vegetarian / Vegan,$31 to $50,Lunch: Daily: 11:30am - 4:30 pm Dinner:  Monday thru Saturday: 4:30pm - 10:30pm Brunch: Satuday - Sunday: 11:30am - 4:00pm Sunday Dinner - 4:00pm - 930pm
